,id,recession,present
2684,48335.0,0.78,2.61
2685,48337.0,2.61,3.43
2686,48339.0,3.43,0.78
2687,48341.0,0.78,3.43
2688,48343.0,1.19,2.15
2689,48345.0,1.01,1.01
2690,48347.0,1.37,1.82
2691,48349.0,1.19,0.78
2692,48351.0,1.19,1.01
2693,48353.0,1.58,1.37
2694,48355.0,1.19,3.43
2695,48357.0,0.78,0.78
2696,48359.0,1.01,1.37
2697,48361.0,1.82,0.78
2698,48363.0,1.82,0.78
2699,48365.0,1.01,2.15
2700,48367.0,1.0,2.61
2701,48369.0,0.78,1.19
2702,48371.0,1.01,1.0
2703,48373.0,3.43,0.78
2704,48375.0,0.78,0.78
2705,48377.0,1.37,2.15
2706,48379.0,1.0,0.78
2707,48381.0,3.43,1.01
2708,48383.0,0.78,1.0
2709,48385.0,0.78,3.43
2710,48387.0,2.61,0.78
2711,48389.0,0.78,3.43
2712,48391.0,1.82,2.61
2713,48393.0,2.15,0.78
2714,48395.0,1.58,2.15
2715,48397.0,1.0,0.78
2716,48399.0,0.78,1.82
2717,48401.0,1.37,1.0
2718,48403.0,1.01,1.58
2719,48405.0,2.61,2.15
2720,48407.0,1.0,1.82
2721,48409.0,2.61,1.82
2722,48411.0,1.82,1.0
2723,48413.0,3.43,1.82
2724,48415.0,1.01,1.01
2725,48417.0,1.01,2.61
2726,48419.0,1.58,1.01
2727,48421.0,0.78,0.78
2728,48423.0,1.58,1.82
2729,48425.0,1.19,1.01
2730,48427.0,1.82,1.37
2731,48429.0,0.78,1.58
2732,48431.0,0.78,2.15
2733,48433.0,0.78,0.78
2734,48435.0,2.61,1.0
2735,48437.0,0.78,0.78
2736,48439.0,1.58,1.37
2737,48441.0,1.19,1.19
2738,48443.0,0.78,1.37
2739,48445.0,1.19,1.37
2740,48447.0,3.43,0.78
2741,48449.0,1.01,1.58
2742,48451.0,1.37,0.78
2743,48453.0,1.37,1.19
2744,48455.0,3.43,1.82
2745,48457.0,1.82,1.01
2746,48459.0,1.0,1.0
2747,48461.0,0.78,1.82
2748,48463.0,1.82,2.61
2749,48465.0,1.58,0.78
2750,48467.0,3.43,1.58
2751,48469.0,1.37,1.19
2752,48471.0,1.01,3.43
2753,48473.0,1.58,1.37
2754,48475.0,0.78,1.37
2755,48477.0,1.37,1.58
2756,48479.0,1.37,0.78
2757,48481.0,1.19,1.82
2758,48483.0,0.78,1.19
2759,48485.0,1.19,1.82
2760,48487.0,0.78,0.78
2761,48489.0,1.82,1.19
2762,48491.0,3.43,1.37
2763,48493.0,1.0,1.19
2764,48495.0,1.01,2.61
2765,48497.0,1.58,1.0
2766,48499.0,2.61,0.78
2767,48501.0,0.78,3.43
2768,48503.0,1.01,2.15
2769,48505.0,0.78,0.78
2770,48507.0,1.37,1.37
2771,49001.0,1.37,1.37
2772,49003.0,1.58,1.01
2773,49005.0,1.82,1.19
2774,49007.0,1.19,2.15
2775,49009.0,0.78,1.58
2776,49011.0,3.43,1.58
2777,49013.0,1.19,0.78
2778,49015.0,0.78,3.43
2779,49017.0,1.58,1.37
2780,49019.0,1.58,1.37
2781,49021.0,2.61,1.37
2782,49023.0,1.82,2.61
2783,49025.0,1.37,1.82
2784,49027.0,1.82,3.43
2785,49029.0,1.0,1.82
2786,49031.0,0.78,2.15
2787,49033.0,0.78,1.0
2788,49035.0,1.82,2.61
2789,49037.0,1.37,1.19
2790,49039.0,2.61,1.37
2791,49041.0,2.15,1.58
2792,49043.0,1.0,2.15
2793,49045.0,3.43,1.58
2794,49047.0,1.58,1.0
2795,49049.0,3.43,1.0
2796,49051.0,1.0,2.15
2797,49053.0,3.43,2.61
2798,49055.0,2.15,1.0
2799,49057.0,2.15,3.43
2800,50001.0,1.58,2.61
2801,50003.0,1.82,2.15
2802,50005.0,1.58,1.37
2803,50007.0,1.37,1.58
2804,50009.0,3.43,1.58
2805,50011.0,2.15,1.19
2806,50013.0,1.0,1.82
2807,50015.0,2.61,2.61
2808,50017.0,2.61,1.0
2809,50019.0,2.15,2.61
2810,50021.0,1.82,2.15
2811,50023.0,1.82,1.58
2812,50025.0,1.58,1.37
2813,50027.0,2.15,1.37
2814,51001.0,2.15,1.58
2815,51003.0,2.61,1.58
2816,51005.0,1.82,1.37
2817,51007.0,1.0,2.15
2818,51009.0,2.61,3.43
2819,51011.0,3.43,1.0
2820,51013.0,1.19,2.61
2821,51015.0,2.61,1.0
2822,51017.0,1.58,1.01
2823,51019.0,1.0,1.82
2824,51021.0,1.37,1.37
2825,51023.0,3.43,1.0
2826,51025.0,1.58,1.58
2827,51027.0,1.58,3.43
2828,51029.0,2.61,1.58
2829,51031.0,2.61,1.37
2830,51033.0,1.0,1.19
2831,51035.0,2.61,1.82
2832,51036.0,2.61,1.0
2833,51037.0,1.0,3.43
2834,51041.0,3.43,2.61
2835,51043.0,1.0,2.61
2836,51045.0,1.0,2.61
2837,51047.0,1.0,1.0
2838,51049.0,1.0,1.82
2839,51051.0,1.58,3.43
2840,51053.0,2.61,1.0
2841,51057.0,3.43,1.19
2842,51059.0,2.61,1.58
2843,51061.0,1.0,2.61
2844,51063.0,1.0,1.58
2845,51065.0,1.0,1.0
2846,51067.0,1.0,1.0
2847,51069.0,1.0,1.0
2848,51071.0,2.61,2.61
2849,51073.0,1.0,2.61
2850,51075.0,2.15,2.15
2851,51077.0,1.0,1.0
2852,51079.0,1.0,1.01
2853,51081.0,1.82,3.43
2854,51083.0,1.82,1.0
2855,51085.0,3.43,1.19
2856,51087.0,1.58,1.58
2857,51089.0,2.15,2.15
2858,51091.0,1.58,1.37
2859,51093.0,1.0,1.82
2860,51095.0,1.0,2.15
2861,51097.0,1.0,1.0
2862,51099.0,1.82,1.0
2863,51101.0,1.0,1.0
2864,51103.0,2.61,1.58
2865,51105.0,1.19,1.0
2866,51107.0,1.0,2.61
2867,51109.0,1.0,1.82
2868,51111.0,3.43,3.43
2869,51113.0,1.0,1.0
2870,51115.0,1.0,3.43
2871,51117.0,2.15,3.43
2872,51119.0,3.43,1.0
2873,51121.0,1.82,1.82
2874,51125.0,1.0,1.0
2875,51127.0,1.0,1.19
2876,51131.0,2.15,1.0
2877,51133.0,1.0,1.0
2878,51135.0,1.82,2.61
2879,51137.0,1.0,1.0
2880,51139.0,3.43,1.82
2881,51141.0,2.15,1.0
2882,51143.0,3.43,1.0
2883,51145.0,1.0,2.15
2884,51147.0,1.01,2.61
2885,51149.0,2.61,1.0
2886,51153.0,1.0,1.82
2887,51155.0,1.58,1.58
2888,51157.0,1.0,1.0
2889,51159.0,1.58,1.01
2890,51161.0,3.43,1.0
2891,51163.0,3.43,1.19
2892,51165.0,2.15,2.15
2893,51167.0,2.61,1.0
2894,51169.0,2.61,1.58
2895,51171.0,3.43,2.15
2896,51173.0,1.37,2.15
2897,51175.0,3.43,3.43
2898,51177.0,1.0,1.19
2899,51179.0,1.0,1.82
2900,51181.0,0.78,1.0
2901,51183.0,1.58,1.0
2902,51185.0,1.58,1.01
2903,51187.0,1.0,0.78
2904,51191.0,1.82,1.58
2905,51193.0,1.0,3.43
2906,51195.0,1.37,1.82
2907,51197.0,2.15,1.0
2908,51199.0,1.0,1.37
2909,51510.0,1.82,1.37
2910,51515.0,1.01,1.0
2911,51520.0,0.78,1.58
2912,51530.0,1.82,1.19
2913,51540.0,0.78,1.37
2914,51550.0,3.43,0.78
2915,51570.0,1.82,2.61
2916,51580.0,0.78,1.37
2917,51590.0,0.78,0.78
2918,51595.0,0.78,0.78
2919,51600.0,1.58,0.78
2920,51610.0,1.82,1.82
2921,51620.0,1.37,1.82
2922,51630.0,1.19,1.82
2923,51640.0,0.78,1.01
2924,51650.0,2.15,0.78
2925,51660.0,0.78,1.58
2926,51670.0,1.58,0.78
2927,51678.0,1.58,1.19
2928,51680.0,0.78,1.19
2929,51683.0,1.37,0.78
2930,51685.0,1.0,1.37
2931,51690.0,1.01,1.0
2932,51700.0,1.58,0.78
2933,51710.0,1.01,1.01
2934,51720.0,0.78,1.01
2935,51730.0,1.01,0.78
2936,51735.0,1.0,1.19
2937,51740.0,1.82,1.0
2938,51750.0,0.78,1.58
2939,51760.0,0.78,1.01
2940,51770.0,0.78,0.78
2941,51775.0,0.78,0.78
2942,51790.0,2.61,0.78
2943,51800.0,1.0,1.82
2944,51810.0,1.0,3.43
2945,51820.0,1.37,3.43
2946,51830.0,1.37,1.82
2947,51840.0,0.78,0.78
2948,53001.0,1.37,0.78
2949,53003.0,3.43,1.58
2950,53005.0,1.58,3.43
2951,53007.0,2.15,1.58
2952,53009.0,3.43,1.82
2953,53011.0,1.0,2.61
2954,53013.0,0.78,3.43
2955,53015.0,2.61,0.78
2956,53017.0,3.43,2.15
2957,53019.0,2.15,3.43
2958,53021.0,1.82,1.58
2959,53023.0,1.58,2.15
2960,53025.0,1.82,1.58
2961,53027.0,3.43,1.58
2962,53029.0,1.0,2.15
2963,53031.0,1.0,1.0
2964,53033.0,2.15,3.43
2965,53035.0,1.0,1.19
2966,53037.0,1.0,3.43
2967,53039.0,2.15,2.61
2968,53041.0,2.15,1.58
2969,53043.0,1.0,2.61
2970,53045.0,1.0,3.43
2971,53047.0,2.15,1.0
2972,53049.0,1.0,1.58
2973,53051.0,2.15,3.43
2974,53053.0,1.0,2.61
2975,53055.0,1.0,3.43
2976,53057.0,3.43,1.0
2977,53059.0,1.0,2.61
2978,53061.0,1.0,1.0
2979,53063.0,2.15,3.43
2980,53065.0,1.0,1.82
2981,53067.0,3.43,3.43
2982,53069.0,2.61,2.15
2983,53071.0,1.58,1.0
2984,53073.0,3.43,1.58
2985,53075.0,1.19,2.61
2986,53077.0,1.58,1.19
2987,54001.0,2.15,1.58
2988,54003.0,3.43,1.19
2989,54005.0,1.01,3.43
2990,54007.0,1.19,1.82
2991,54009.0,1.37,1.58
2992,54011.0,1.01,1.19
2993,54013.0,1.58,0.78
2994,54015.0,1.19,1.82
2995,54017.0,1.82,2.15
2996,54019.0,1.82,0.78
2997,54021.0,1.01,1.82
2998,54023.0,1.01,0.78
2999,54025.0,2.15,1.37
3000,54027.0,1.0,2.15
3001,54029.0,1.37,3.43
3002,54031.0,1.19,1.82
3003,54033.0,1.37,1.82
3004,54035.0,1.37,1.19
3005,54037.0,1.0,1.82
3006,54039.0,1.01,1.0
3007,54041.0,1.58,1.01
3008,54043.0,2.61,1.58
3009,54045.0,1.37,1.0
3010,54047.0,1.01,1.19
3011,54049.0,1.19,0.78
3012,54051.0,1.01,1.58
3013,54053.0,1.58,1.01
3014,54055.0,1.58,1.19
3015,54057.0,2.61,1.58
3016,54059.0,1.01,1.58
3017,54061.0,1.19,2.61
3018,54063.0,3.43,1.19
3019,54065.0,1.0,1.0
3020,54067.0,1.19,3.43
3021,54069.0,0.78,1.58
3022,54071.0,2.15,0.78
3023,54073.0,0.78,1.82
3024,54075.0,1.58,0.78
3025,54077.0,1.82,2.15
3026,54079.0,1.82,2.61
3027,54081.0,1.58,1.82
3028,54083.0,1.37,1.37
3029,54085.0,1.01,1.19
3030,54087.0,1.58,1.19
3031,54089.0,1.0,2.15
3032,54091.0,3.43,1.58
3033,54093.0,3.43,2.61
3034,54095.0,1.19,1.58
3035,54097.0,1.58,1.82
3036,54099.0,1.19,2.15
3037,54101.0,1.58,1.58
3038,54103.0,1.58,1.01
3039,54105.0,3.43,1.58
3040,54107.0,1.19,2.61
3041,54109.0,1.37,1.19
3042,55001.0,3.43,1.37
3043,55003.0,0.78,3.43
3044,55005.0,1.37,1.01
3045,55007.0,2.61,1.37
3046,55009.0,1.19,3.43
3047,55011.0,1.19,1.19
3048,55013.0,2.61,2.15
3049,55015.0,3.43,2.61
3050,55017.0,1.58,2.61
3051,55019.0,1.37,2.61
3052,55021.0,3.43,1.37
3053,55023.0,1.37,2.61
3054,55025.0,1.37,1.37
3055,55027.0,1.37,1.19
3056,55029.0,3.43,1.37
3057,55031.0,1.82,2.61
3058,55033.0,1.58,1.58
3059,55035.0,1.37,1.19
3060,55037.0,3.43,1.37
3061,55039.0,1.58,1.0
3062,55041.0,1.19,1.58
3063,55043.0,1.58,1.82
3064,55045.0,1.82,1.58
3065,55047.0,1.19,1.82
3066,55049.0,2.15,2.15
3067,55051.0,3.43,1.37
3068,55053.0,0.78,1.0
3069,55055.0,2.15,1.58
3070,55057.0,1.37,1.82
3071,55059.0,3.43,1.37
3072,55061.0,1.37,1.82
3073,55063.0,1.19,1.58
3074,55065.0,3.43,1.19
3075,55067.0,1.19,2.15
3076,55069.0,2.15,1.82
3077,55071.0,1.37,1.19
3078,55073.0,1.19,1.19
3079,55075.0,1.19,1.01
3080,55077.0,1.0,1.01
3081,55078.0,0.78,1.0
3082,55079.0,1.01,0.78
3083,55081.0,1.01,0.78
3084,55083.0,1.0,1.19
3085,55085.0,2.15,1.0
3086,55087.0,1.37,1.58
3087,55089.0,2.61,1.01
3088,55091.0,2.15,2.15
3089,55093.0,1.0,2.15
3090,55095.0,3.43,3.43
3091,55097.0,1.37,2.15
3092,55099.0,1.19,1.01
3093,55101.0,2.15,1.01
3094,55103.0,1.19,1.58
3095,55105.0,1.82,1.82
3096,55107.0,1.82,1.37
3097,55109.0,1.0,1.82
3098,55111.0,1.37,3.43
3099,55113.0,2.61,1.19
3100,55115.0,2.15,1.58
3101,55117.0,1.19,1.82
3102,55119.0,1.19,1.01
3103,55121.0,1.01,1.19
3104,55123.0,1.37,1.19
3105,55125.0,3.43,1.82
3106,55127.0,3.43,2.15
3107,55129.0,1.0,2.15
3108,55131.0,3.43,3.43
3109,55133.0,1.82,2.15
3110,55135.0,1.82,1.58
3111,55137.0,3.43,1.82
3112,55139.0,1.01,2.61
3113,55141.0,0.78,1.01
3114,56001.0,1.82,1.01
3115,56003.0,1.37,1.19
3116,56005.0,1.01,2.15
3117,56007.0,1.01,1.19
3118,56009.0,1.82,1.19
3119,56011.0,2.15,1.37
3120,56013.0,1.37,2.15
3121,56015.0,2.15,1.58
3122,56017.0,1.01,2.15
3123,56019.0,1.0,1.01
3124,56021.0,1.82,2.61
3125,56023.0,1.82,1.82
3126,56025.0,1.19,1.58
3127,56027.0,1.19,1.58
3128,56029.0,1.58,1.19
3129,56031.0,1.82,2.15
3130,56033.0,1.58,2.15
3131,56035.0,1.19,2.61
3132,56037.0,0.78,2.15
3133,56039.0,2.61,1.37
3134,56041.0,1.37,0.78
3135,56043.0,1.19,2.15
3136,56045.0,2.15,2.61
3137,,,1.58
